TransactionID,UserID,CourseID,TransactionDate,UserName,Age,AgeGroup,Gender,CourseName,CourseCategory,CourseType,CourseLevel,Year,Month,MonthName,Quarter,DayOfWeek
TT02857,U00445,CR00015,2025-06-05,vlong,31,26-35,Female,Leadership Essentials,Business,Paid,Beginner,2025,6,June,2,Thursday
TT02858,U00447,CR00023,2025-10-02,fwebb,23,18-25,Male,Machine Learning Fundamentals,Data Science,Free,Intermediate,2025,10,October,4,Thursday
TT02859,U00451,CR00046,2025-03-17,sabrinafoster,20,18-25,Male,AI for Beginners,Artificial Intelligence,Paid,Beginner,2025,3,March,1,Monday
TT02860,U00453,CR00050,2025-01-14,jasmineowens,20,18-25,Male,Computer Vision,Artificial Intelligence,Paid,Beginner,2025,1,January,1,Tuesday
TT02861,U00459,CR00037,2025-10-14,andrewthomas,22,18-25,Male,Scrum Essentials,Project Management,Free,Intermediate,2025,10,October,4,Tuesday
TT02862,U00463,CR00037,2025-06-27,smithryan,18,18-25,Female,Scrum Essentials,Project Management,Free,Intermediate,2025,6,June,2,Friday
TT02863,U00465,CR00028,2025-01-10,garrettjenny,26,26-35,Male,Deep Learning,Machine Learning,Paid,Advanced,2025,1,January,1,Friday
TT02864,U00467,CR00032,2025-07-30,awalker,34,26-35,Male,Ethical Hacking,Cybersecurity,Free,Advanced,2025,7,July,3,Wednesday
TT02865,U00468,CR00035,2025-01-27,greeneaaron,19,18-25,Female,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,2025,1,January,1,Monday
TT02866,U00470,CR00047,2025-11-22,antoniohanson,18,18-25,Female,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,2025,11,November,4,Saturday
TT02867,U00471,CR00058,2025-02-26,clopez,31,26-35,Female,Social Media Strategy,Digital Marketing,Free,Beginner,2025,2,February,1,Wednesday
TT02868,U00472,CR00036,2025-10-02,nhicks,22,18-25,Female,Agile Project Management,Project Management,Free,Beginner,2025,10,October,4,Thursday
TT02869,U00477,CR00051,2025-01-08,jason69,19,18-25,Male,HTML & CSS,Web Development,Paid,Advanced,2025,1,January,1,Wednesday
TT02870,U00480,CR00059,2025-10-14,rnash,20,18-25,Female,Affiliate Marketing,Digital Marketing,Free,Intermediate,2025,10,October,4,Tuesday
TT02871,U00481,CR00011,2025-12-07,bakeranna,32,26-35,Female,Entrepreneurship 101,Business,Paid,Intermediate,2025,12,December,4,Sunday
TT02872,U00482,CR00059,2025-07-26,leewhite,33,26-35,Female,Affiliate Marketing,Digital Marketing,Free,Intermediate,2025,7,July,3,Saturday
TT02873,U00483,CR00012,2025-06-23,weberhelen,22,18-25,Male,Business Strategy,Business,Paid,Advanced,2025,6,June,2,Monday
TT02874,U00490,CR00014,2025-08-17,smithjody,33,26-35,Male,Sales Mastery,Business,Free,Advanced,2025,8,August,3,Sunday
TT02875,U00491,CR00034,2025-08-09,brianna74,20,18-25,Male,Data Encryption,Cybersecurity,Paid,Intermediate,2025,8,August,3,Saturday
TT02876,U00492,CR00057,2025-02-17,billy39,20,18-25,Female,SEO for E-commerce,Digital Marketing,Paid,Advanced,2025,2,February,1,Monday
TT02877,U00493,CR00037,2025-01-17,rioschristina,30,26-35,Male,Scrum Essentials,Project Management,Free,Intermediate,2025,1,January,1,Friday
TT02878,U00499,CR00049,2025-04-01,keith86,21,18-25,Male,Deep Learning,Artificial Intelligence,Paid,Intermediate,2025,4,April,2,Tuesday
TT02879,U00501,CR00033,2025-06-03,andersonkathy,26,26-35,Female,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,2025,6,June,2,Tuesday
TT02880,U00508,CR00058,2025-03-26,dalesmith,28,26-35,Female,Social Media Strategy,Digital Marketing,Free,Beginner,2025,3,March,1,Wednesday
TT02881,U00509,CR00043,2025-05-10,alexandereaton,20,18-25,Female,Corporate Finance,Finance,Free,Beginner,2025,5,May,2,Saturday
TT02882,U00510,CR00013,2025-04-23,noblechristy,15,<18,Male,Finance for Startups,Business,Free,Advanced,2025,4,April,2,Wednesday
TT02883,U00511,CR00019,2025-05-08,becky57,28,26-35,Male,Content Marketing,Marketing,Free,Advanced,2025,5,May,2,Thursday
TT02884,U00513,CR00058,2025-06-01,kcoleman,25,18-25,Male,Social Media Strategy,Digital Marketing,Free,Beginner,2025,6,June,2,Sunday
TT02885,U00516,CR00057,2025-05-23,charles14,33,26-35,Female,SEO for E-commerce,Digital Marketing,Paid,Advanced,2025,5,May,2,Friday
TT02886,U00517,CR00021,2025-04-17,rachelsmith,22,18-25,Female,Data Analysis with Python,Data Science,Free,Intermediate,2025,4,April,2,Thursday
TT02887,U00518,CR00049,2025-11-21,jasonlara,20,18-25,Female,Deep Learning,Artificial Intelligence,Paid,Intermediate,2025,11,November,4,Friday
TT02888,U00520,CR00021,2025-11-11,tammy29,29,26-35,Male,Data Analysis with Python,Data Science,Free,Intermediate,2025,11,November,4,Tuesday
TT02889,U00523,CR00038,2025-09-16,crystal86,31,26-35,Male,Risk Management,Project Management,Paid,Intermediate,2025,9,September,3,Tuesday
TT02890,U00525,CR00059,2025-08-07,victor26,31,26-35,Male,Affiliate Marketing,Digital Marketing,Free,Intermediate,2025,8,August,3,Thursday
TT02891,U00526,CR00048,2025-10-02,dunndeborah,24,18-25,Male,AI Ethics,Artificial Intelligence,Free,Beginner,2025,10,October,4,Thursday
TT02892,U00528,CR00005,2025-07-24,wwebb,26,26-35,Female,Full Stack Development,Programming,Free,Beginner,2025,7,July,3,Thursday
TT02893,U00530,CR00041,2025-07-14,wilsonjeanne,35,26-35,Female,Financial Accounting,Finance,Paid,Beginner,2025,7,July,3,Monday
TT02894,U00532,CR00001,2025-02-11,spencerjennifer,15,<18,Female,Python Basics,Programming,Paid,Beginner,2025,2,February,1,Tuesday
TT02895,U00536,CR00037,2025-01-02,lukewilliams,35,26-35,Female,Scrum Essentials,Project Management,Free,Intermediate,2025,1,January,1,Thursday
TT02896,U00538,CR00014,2025-04-08,salinasthomas,20,18-25,Male,Sales Mastery,Business,Free,Advanced,2025,4,April,2,Tuesday
TT02897,U00539,CR00025,2025-04-20,jennifer10,25,18-25,Male,Statistical Analysis,Data Science,Paid,Beginner,2025,4,April,2,Sunday
TT02898,U00540,CR00041,2025-11-22,james88,15,<18,Male,Financial Accounting,Finance,Paid,Beginner,2025,11,November,4,Saturday
TT02899,U00542,CR00014,2025-09-24,ericjones,32,26-35,Male,Sales Mastery,Business,Free,Advanced,2025,9,September,3,Wednesday
TT02900,U00544,CR00003,2025-10-09,williamskaren,30,26-35,Male,C++ for Beginners,Programming,Free,Beginner,2025,10,October,4,Thursday
TT02901,U00545,CR00048,2025-08-17,bryandavis,18,18-25,Female,AI Ethics,Artificial Intelligence,Free,Beginner,2025,8,August,3,Sunday
TT02902,U00546,CR00042,2025-07-03,nathanstevenson,25,18-25,Male,Investment Strategies,Finance,Free,Intermediate,2025,7,July,3,Thursday
TT02903,U00547,CR00057,2025-08-23,loganthomas,19,18-25,Female,SEO for E-commerce,Digital Marketing,Paid,Advanced,2025,8,August,3,Saturday
TT02904,U00549,CR00041,2025-05-13,andrea24,17,<18,Female,Financial Accounting,Finance,Paid,Beginner,2025,5,May,2,Tuesday
TT02905,U00554,CR00015,2025-07-16,tlopez,18,18-25,Male,Leadership Essentials,Business,Paid,Beginner,2025,7,July,3,Wednesday
TT02906,U00561,CR00036,2025-11-13,perryterry,33,26-35,Male,Agile Project Management,Project Management,Free,Beginner,2025,11,November,4,Thursday
TT02907,U00568,CR00014,2025-09-13,lmorris,16,<18,Female,Sales Mastery,Business,Free,Advanced,2025,9,September,3,Saturday
TT02908,U00575,CR00042,2025-08-21,swilliams,35,26-35,Male,Investment Strategies,Finance,Free,Intermediate,2025,8,August,3,Thursday
TT02909,U00577,CR00038,2025-04-03,raymond98,17,<18,Female,Risk Management,Project Management,Paid,Intermediate,2025,4,April,2,Thursday
TT02910,U00578,CR00059,2025-01-11,palmerkristy,26,26-35,Male,Affiliate Marketing,Digital Marketing,Free,Intermediate,2025,1,January,1,Saturday
TT02911,U00579,CR00003,2025-10-10,walkertracie,34,26-35,Male,C++ for Beginners,Programming,Free,Beginner,2025,10,October,4,Friday
TT02912,U00582,CR00004,2025-09-27,wagnervalerie,26,26-35,Male,Advanced Python,Programming,Free,Beginner,2025,9,September,3,Saturday
TT02913,U00589,CR00008,2025-04-11,matthew86,19,18-25,Female,Photoshop Mastery,Design,Free,Advanced,2025,4,April,2,Friday
TT02914,U00594,CR00003,2025-10-29,gsims,20,18-25,Male,C++ for Beginners,Programming,Free,Beginner,2025,10,October,4,Wednesday
TT02915,U00597,CR00046,2025-09-18,suzanne13,28,26-35,Female,AI for Beginners,Artificial Intelligence,Paid,Beginner,2025,9,September,3,Thursday
TT02916,U00598,CR00049,2025-10-08,acraig,28,26-35,Male,Deep Learning,Artificial Intelligence,Paid,Intermediate,2025,10,October,4,Wednesday
TT02917,U00599,CR00030,2025-09-05,kristinharrison,33,26-35,Male,Reinforcement Learning,Machine Learning,Free,Intermediate,2025,9,September,3,Friday
TT02918,U00600,CR00060,2025-11-11,philip29,21,18-25,Male,Content Creation,Digital Marketing,Free,Beginner,2025,11,November,4,Tuesday
TT02919,U00601,CR00053,2025-11-04,ginawilkins,24,18-25,Male,React for Beginners,Web Development,Free,Advanced,2025,11,November,4,Tuesday
TT02920,U00608,CR00002,2025-07-09,adrianconley,31,26-35,Male,Java Programming,Programming,Free,Intermediate,2025,7,July,3,Wednesday
TT02921,U00610,CR00017,2025-03-25,ericcraig,19,18-25,Male,SEO Mastery,Marketing,Free,Advanced,2025,3,March,1,Tuesday
TT02922,U00612,CR00055,2025-05-02,kellytaylor,23,18-25,Male,Full-Stack Web Development,Web Development,Paid,Advanced,2025,5,May,2,Friday
TT02923,U00614,CR00058,2025-08-03,samuelmiles,23,18-25,Female,Social Media Strategy,Digital Marketing,Free,Beginner,2025,8,August,3,Sunday
TT02924,U00615,CR00014,2025-10-07,mrobinson,20,18-25,Male,Sales Mastery,Business,Free,Advanced,2025,10,October,4,Tuesday
TT02925,U00617,CR00023,2025-09-20,bradyolivia,18,18-25,Female,Machine Learning Fundamentals,Data Science,Free,Intermediate,2025,9,September,3,Saturday
TT02926,U00618,CR00060,2025-06-29,rlee,22,18-25,Male,Content Creation,Digital Marketing,Free,Beginner,2025,6,June,2,Sunday
TT02927,U00620,CR00045,2025-04-29,antonio11,30,26-35,Male,Financial Modeling,Finance,Free,Advanced,2025,4,April,2,Tuesday
TT02928,U00629,CR00007,2025-05-17,toni46,20,18-25,Female,UI/UX Design,Design,Free,Advanced,2025,5,May,2,Saturday
TT02929,U00632,CR00027,2025-09-09,zknox,26,26-35,Female,Neural Networks,Machine Learning,Free,Advanced,2025,9,September,3,Tuesday
TT02930,U00641,CR00038,2025-11-18,nancy60,32,26-35,Male,Risk Management,Project Management,Paid,Intermediate,2025,11,November,4,Tuesday
TT02931,U00643,CR00040,2025-12-01,cynthia57,20,18-25,Female,Leadership in Projects,Project Management,Paid,Beginner,2025,12,December,4,Monday
TT02932,U00644,CR00004,2025-05-14,montgomerykathleen,20,18-25,Female,Advanced Python,Programming,Free,Beginner,2025,5,May,2,Wednesday
TT02933,U00646,CR00004,2025-07-06,smurphy,29,26-35,Female,Advanced Python,Programming,Free,Beginner,2025,7,July,3,Sunday
TT02934,U00647,CR00012,2025-01-16,richard50,26,26-35,Female,Business Strategy,Business,Paid,Advanced,2025,1,January,1,Thursday
TT02935,U00649,CR00049,2025-11-24,thomaslawson,32,26-35,Male,Deep Learning,Artificial Intelligence,Paid,Intermediate,2025,11,November,4,Monday
TT02936,U00650,CR00016,2025-02-25,xknapp,26,26-35,Female,Digital Marketing,Marketing,Free,Intermediate,2025,2,February,1,Tuesday
TT02937,U00656,CR00043,2025-04-25,vanessapearson,31,26-35,Male,Corporate Finance,Finance,Free,Beginner,2025,4,April,2,Friday
TT02938,U00658,CR00059,2025-12-29,djohnston,23,18-25,Female,Affiliate Marketing,Digital Marketing,Free,Intermediate,2025,12,December,4,Monday
TT02939,U00663,CR00015,2025-08-09,brittneysanders,35,26-35,Male,Leadership Essentials,Business,Paid,Beginner,2025,8,August,3,Saturday
TT02940,U00664,CR00024,2025-02-18,lopezashley,17,<18,Male,Big Data Analytics,Data Science,Paid,Advanced,2025,2,February,1,Tuesday
TT02941,U00669,CR00046,2025-01-13,yvette06,20,18-25,Female,AI for Beginners,Artificial Intelligence,Paid,Beginner,2025,1,January,1,Monday
TT02942,U00674,CR00013,2025-01-04,stephen71,21,18-25,Male,Finance for Startups,Business,Free,Advanced,2025,1,January,1,Saturday
TT02943,U00677,CR00049,2025-05-25,jodynolan,35,26-35,Female,Deep Learning,Artificial Intelligence,Paid,Intermediate,2025,5,May,2,Sunday
TT02944,U00678,CR00043,2025-01-11,brooksheather,33,26-35,Female,Corporate Finance,Finance,Free,Beginner,2025,1,January,1,Saturday
TT02945,U00679,CR00006,2025-08-22,morganscott,28,26-35,Male,Graphic Design Basics,Design,Paid,Advanced,2025,8,August,3,Friday
TT02946,U00680,CR00012,2025-11-06,patricia23,35,26-35,Female,Business Strategy,Business,Paid,Advanced,2025,11,November,4,Thursday
TT02947,U00682,CR00058,2025-12-02,moneill,33,26-35,Male,Social Media Strategy,Digital Marketing,Free,Beginner,2025,12,December,4,Tuesday
TT02948,U00683,CR00007,2025-04-02,fernandeznathan,20,18-25,Female,UI/UX Design,Design,Free,Advanced,2025,4,April,2,Wednesday
TT02949,U00685,CR00012,2025-02-05,nwashington,29,26-35,Female,Business Strategy,Business,Paid,Advanced,2025,2,February,1,Wednesday
TT02950,U00686,CR00052,2025-11-20,kjohnson,35,26-35,Female,JavaScript Mastery,Web Development,Free,Beginner,2025,11,November,4,Thursday
TT02951,U00690,CR00059,2025-03-02,chad34,29,26-35,Female,Affiliate Marketing,Digital Marketing,Free,Intermediate,2025,3,March,1,Sunday
TT02952,U00691,CR00007,2025-11-06,bthompson,16,<18,Female,UI/UX Design,Design,Free,Advanced,2025,11,November,4,Thursday
TT02953,U00692,CR00037,2025-12-21,ramirezcarol,27,26-35,Male,Scrum Essentials,Project Management,Free,Intermediate,2025,12,December,4,Sunday
TT02954,U00693,CR00055,2025-01-21,sawyerjustin,35,26-35,Female,Full-Stack Web Development,Web Development,Paid,Advanced,2025,1,January,1,Tuesday
TT02955,U00694,CR00021,2025-10-27,gthompson,33,26-35,Female,Data Analysis with Python,Data Science,Free,Intermediate,2025,10,October,4,Monday
TT02956,U00695,CR00010,2025-06-03,escobardaniel,31,26-35,Female,3D Modeling,Design,Free,Advanced,2025,6,June,2,Tuesday
TT02957,U00697,CR00003,2025-02-20,rebekah50,32,26-35,Female,C++ for Beginners,Programming,Free,Beginner,2025,2,February,1,Thursday
TT02958,U00705,CR00017,2025-04-24,lynnburke,15,<18,Male,SEO Mastery,Marketing,Free,Advanced,2025,4,April,2,Thursday
TT02959,U00707,CR00009,2025-05-19,eric25,29,26-35,Male,Web Design Fundamentals,Design,Free,Beginner,2025,5,May,2,Monday
TT02960,U00708,CR00016,2025-02-06,rodney07,29,26-35,Female,Digital Marketing,Marketing,Free,Intermediate,2025,2,February,1,Thursday
TT02961,U00710,CR00046,2025-05-07,virginia47,19,18-25,Male,AI for Beginners,Artificial Intelligence,Paid,Beginner,2025,5,May,2,Wednesday
TT02962,U00715,CR00014,2025-02-22,teresalynn,25,18-25,Female,Sales Mastery,Business,Free,Advanced,2025,2,February,1,Saturday
TT02963,U00717,CR00031,2025-07-13,michaeljohnson,34,26-35,Female,Network Security,Cybersecurity,Free,Intermediate,2025,7,July,3,Sunday
TT02964,U00720,CR00049,2025-12-21,coleashley,17,<18,Female,Deep Learning,Artificial Intelligence,Paid,Intermediate,2025,12,December,4,Sunday
TT02965,U00721,CR00007,2025-04-03,adavenport,20,18-25,Female,UI/UX Design,Design,Free,Advanced,2025,4,April,2,Thursday
TT02966,U00725,CR00054,2025-05-10,martinbarbara,28,26-35,Female,Backend Development with Node.js,Web Development,Free,Beginner,2025,5,May,2,Saturday
TT02967,U00726,CR00001,2025-03-16,ssanchez,26,26-35,Female,Python Basics,Programming,Paid,Beginner,2025,3,March,1,Sunday
TT02968,U00728,CR00020,2025-10-04,teresa67,17,<18,Male,Email Marketing,Marketing,Free,Intermediate,2025,10,October,4,Saturday
TT02969,U00732,CR00034,2025-06-29,andrew96,22,18-25,Male,Data Encryption,Cybersecurity,Paid,Intermediate,2025,6,June,2,Sunday
TT02970,U00739,CR00042,2025-01-16,robinsonaaron,25,18-25,Female,Investment Strategies,Finance,Free,Intermediate,2025,1,January,1,Thursday
TT02971,U00742,CR00040,2025-03-14,sthomas,29,26-35,Male,Leadership in Projects,Project Management,Paid,Beginner,2025,3,March,1,Friday
TT02972,U00744,CR00019,2025-12-17,susan70,15,<18,Male,Content Marketing,Marketing,Free,Advanced,2025,12,December,4,Wednesday
TT02973,U00749,CR00016,2025-11-25,suarezjason,18,18-25,Male,Digital Marketing,Marketing,Free,Intermediate,2025,11,November,4,Tuesday
TT02974,U00750,CR00012,2025-04-17,brittany20,23,18-25,Female,Business Strategy,Business,Paid,Advanced,2025,4,April,2,Thursday
TT02975,U00751,CR00005,2025-02-22,alex00,19,18-25,Male,Full Stack Development,Programming,Free,Beginner,2025,2,February,1,Saturday
TT02976,U00756,CR00042,2025-05-07,gloverronald,33,26-35,Female,Investment Strategies,Finance,Free,Intermediate,2025,5,May,2,Wednesday
TT02977,U00757,CR00041,2025-08-28,greghiggins,22,18-25,Female,Financial Accounting,Finance,Paid,Beginner,2025,8,August,3,Thursday
TT02978,U00758,CR00013,2025-02-15,jacobcherry,16,<18,Male,Finance for Startups,Business,Free,Advanced,2025,2,February,1,Saturday
TT02979,U00759,CR00028,2025-04-06,jerryfuentes,22,18-25,Male,Deep Learning,Machine Learning,Paid,Advanced,2025,4,April,2,Sunday
TT02980,U00761,CR00058,2025-11-26,vthomas,31,26-35,Male,Social Media Strategy,Digital Marketing,Free,Beginner,2025,11,November,4,Wednesday
TT02981,U00762,CR00039,2025-09-19,marieboyd,22,18-25,Female,Project Planning,Project Management,Paid,Advanced,2025,9,September,3,Friday
TT02982,U00763,CR00023,2025-04-22,ccook,16,<18,Male,Machine Learning Fundamentals,Data Science,Free,Intermediate,2025,4,April,2,Tuesday
TT02983,U00769,CR00010,2025-10-16,nicholaswatkins,16,<18,Female,3D Modeling,Design,Free,Advanced,2025,10,October,4,Thursday
TT02984,U00770,CR00026,2025-02-11,pnorris,29,26-35,Male,Intro to Machine Learning,Machine Learning,Free,Intermediate,2025,2,February,1,Tuesday
TT02985,U00773,CR00044,2025-05-07,tlewis,25,18-25,Female,Personal Finance,Finance,Paid,Intermediate,2025,5,May,2,Wednesday
TT02986,U00774,CR00032,2025-03-02,qarmstrong,27,26-35,Male,Ethical Hacking,Cybersecurity,Free,Advanced,2025,3,March,1,Sunday
TT02987,U00776,CR00050,2025-04-02,smithgloria,26,26-35,Female,Computer Vision,Artificial Intelligence,Paid,Beginner,2025,4,April,2,Wednesday
TT02988,U00779,CR00032,2025-09-30,vargasemily,24,18-25,Female,Ethical Hacking,Cybersecurity,Free,Advanced,2025,9,September,3,Tuesday
TT02989,U00780,CR00002,2025-11-01,christopherduran,32,26-35,Female,Java Programming,Programming,Free,Intermediate,2025,11,November,4,Saturday
TT02990,U00781,CR00021,2025-01-07,lucasnorman,18,18-25,Female,Data Analysis with Python,Data Science,Free,Intermediate,2025,1,January,1,Tuesday
TT02991,U00782,CR00007,2025-06-24,hholt,25,18-25,Male,UI/UX Design,Design,Free,Advanced,2025,6,June,2,Tuesday
TT02992,U00785,CR00059,2025-02-28,fisherkathryn,17,<18,Female,Affiliate Marketing,Digital Marketing,Free,Intermediate,2025,2,February,1,Friday
TT02993,U00798,CR00008,2025-06-11,phillipgarza,19,18-25,Female,Photoshop Mastery,Design,Free,Advanced,2025,6,June,2,Wednesday
TT02994,U00805,CR00020,2025-11-16,shelly99,18,18-25,Female,Email Marketing,Marketing,Free,Intermediate,2025,11,November,4,Sunday
TT02995,U00806,CR00022,2025-08-03,hollowaybrian,27,26-35,Male,Data Visualization,Data Science,Free,Beginner,2025,8,August,3,Sunday
TT02996,U00807,CR00038,2025-03-13,mark87,35,26-35,Female,Risk Management,Project Management,Paid,Intermediate,2025,3,March,1,Thursday
TT02997,U00808,CR00048,2025-07-04,randalljensen,27,26-35,Female,AI Ethics,Artificial Intelligence,Free,Beginner,2025,7,July,3,Friday
TT02998,U00809,CR00050,2025-04-14,terrismith,24,18-25,Male,Computer Vision,Artificial Intelligence,Paid,Beginner,2025,4,April,2,Monday
TT02999,U00814,CR00018,2025-05-04,dana01,21,18-25,Female,Social Media Marketing,Marketing,Free,Advanced,2025,5,May,2,Sunday
TT03000,U00817,CR00054,2025-03-08,xwilkins,35,26-35,Female,Backend Development with Node.js,Web Development,Free,Beginner,2025,3,March,1,Saturday
TT03001,U00824,CR00042,2025-12-22,mary48,27,26-35,Male,Investment Strategies,Finance,Free,Intermediate,2025,12,December,4,Monday
TT03002,U00826,CR00041,2025-06-10,jamespatel,16,<18,Male,Financial Accounting,Finance,Paid,Beginner,2025,6,June,2,Tuesday
TT03003,U00830,CR00011,2025-05-15,cookreginald,26,26-35,Female,Entrepreneurship 101,Business,Paid,Intermediate,2025,5,May,2,Thursday
TT03004,U00832,CR00003,2025-06-08,chumphrey,20,18-25,Female,C++ for Beginners,Programming,Free,Beginner,2025,6,June,2,Sunday
TT03005,U00834,CR00052,2025-09-25,connor47,30,26-35,Male,JavaScript Mastery,Web Development,Free,Beginner,2025,9,September,3,Thursday
